titleId,title,writer,genre,serial_day,url
2321,아이리스 스마트폰을 든 레이디,"윤혜, 유수완",로맨스 판타지,화요일,https://webtoon.kakao.com/content/%EC%95%84%EC%9D%B4%EB%A6%AC%EC%8A%A4---%EC%8A%A4%EB%A7%88%ED%8A%B8%ED%8F%B0%EC%9D%84-%EB%93%A0-%EB%A0%88%EC%9D%B4%EB%94%94/2321
3131,시한부 악녀가 복수하는 방법,"노래, 달, 묘묘희",로맨스 판타지,화요일,https://webtoon.kakao.com/content/%EC%8B%9C%ED%95%9C%EB%B6%80-%EC%95%85%EB%85%80%EA%B0%80-%EB%B3%B5%EC%88%98%ED%95%98%EB%8A%94-%EB%B0%A9%EB%B2%95/3131
3172,후회 광공의 여동생이 되었다,"HI, 데빈, 퍼플레몬",로맨스 판타지,화요일,https://webtoon.kakao.com/content/%ED%9B%84%ED%9A%8C-%EA%B4%91%EA%B3%B5%EC%9D%98-%EC%97%AC%EB%8F%99%EC%83%9D%EC%9D%B4-%EB%90%98%EC%97%88%EB%8B%A4/3172
2953,소설 속 엑스트라,"캐롯 스튜디오, 지갑송",학원/판타지,화요일,https://webtoon.kakao.com/content/%EC%86%8C%EC%84%A4-%EC%86%8D-%EC%97%91%EC%8A%A4%ED%8A%B8%EB%9D%BC/2953
3106,먹고 튀려 했습니다만,"유바름, 이상아, 이인혜",로맨스 판타지,화요일,https://webtoon.kakao.com/content/%EB%A8%B9%EA%B3%A0-%ED%8A%80%EB%A0%A4-%ED%96%88%EC%8A%B5%EB%8B%88%EB%8B%A4%EB%A7%8C/3106
3123,갑의 순정,"황한영, 이룸",로맨스,화요일,https://webtoon.kakao.com/content/%EA%B0%91%EC%9D%98-%EC%88%9C%EC%A0%95/3123
3080,황태자의 약혼녀,"파가라가, 윤슬, 이흰",로맨스 판타지,화요일,https://webtoon.kakao.com/content/%ED%99%A9%ED%83%9C%EC%9E%90%EC%9D%98-%EC%95%BD%ED%98%BC%EB%85%80/3080
2747,마른 가지의 라가,"인접, 뮤제",로맨스 판타지,화요일,https://webtoon.kakao.com/content/%EB%A7%88%EB%A5%B8-%EA%B0%80%EC%A7%80%EC%9D%98-%EB%9D%BC%EA%B0%80/2747
3142,암천제,"장담, 손영완",액션/무협,화요일,https://webtoon.kakao.com/content/%EC%95%94%EC%B2%9C%EC%A0%9C/3142
3094,회귀했더니 가문이 망했다,"이예사, 스튜디오 질풍, 키보드만세",액션/무협,화요일,https://webtoon.kakao.com/content/%ED%9A%8C%EA%B7%80%ED%96%88%EB%8D%94%EB%8B%88-%EA%B0%80%EB%AC%B8%EC%9D%B4-%EB%A7%9D%ED%96%88%EB%8B%A4/3094
3097,결혼은 사양합니다,"스튜디오M, 하개, 메텔(정유나)",로맨스,화요일,https://webtoon.kakao.com/content/%EA%B2%B0%ED%98%BC%EC%9D%80-%EC%82%AC%EC%96%91%ED%95%A9%EB%8B%88%EB%8B%A4/3097
3072,고백의 이유,"(주)모션코믹스, 서은수",로맨스,화요일,https://webtoon.kakao.com/content/%EA%B3%A0%EB%B0%B1%EC%9D%98-%EC%9D%B4%EC%9C%A0/3072
2451,더 이상 사랑하지 않는다,"수수, 은해윤",로맨스 판타지,화요일,https://webtoon.kakao.com/content/%EB%8D%94-%EC%9D%B4%EC%83%81-%EC%82%AC%EB%9E%91%ED%95%98%EC%A7%80-%EC%95%8A%EB%8A%94%EB%8B%A4/2451
2821,이 용사 실화냐,"빠용, 파르나르",액션/무협,화요일,https://webtoon.kakao.com/content/%EC%9D%B4-%EC%9A%A9%EC%82%AC-%EC%8B%A4%ED%99%94%EB%83%90/2821
2941,이번 생은 조연으로 살겠습니다,"양념갈비, 효조, 유예랑",로맨스 판타지,화요일,https://webtoon.kakao.com/content/%EC%9D%B4%EB%B2%88-%EC%83%9D%EC%9D%80-%EC%A1%B0%EC%97%B0%EC%9C%BC%EB%A1%9C-%EC%82%B4%EA%B2%A0%EC%8A%B5%EB%8B%88%EB%8B%A4/2941
